['sounix', 202559826, 'impression', '2', 240869545L, datetime.datetime(2013, 5, 23, 18, 23, 37), 0.594636946206046, True, 'time']
['sounix', 202559826, 'impression', '1', 240979209L, datetime.datetime(2013, 5, 23, 18, 23, 37), 0.337012897395987, False, 'time']
['sounix', 202559826, 'impression', '3', 240869298L, datetime.datetime(2013, 5, 23, 18, 23, 37), 0.772621001194324, False, 'time']
['sounix', 202559826, 'expand_tile', '1', 240979209L, datetime.datetime(2013, 5, 23, 18, 23, 47), 0.337012897395987, False, 'time']
['sounix', 202559826, 'view_full_application_via_message', '3', 240869298L, datetime.datetime(2013, 5, 23, 18, 23, 58), 0.772621001194324, False, 'time']
['sounix', 202559826, 'impression', '2', 240869545L, datetime.datetime(2013, 5, 23, 18, 24, 48), 0.594636946206046, True, 'time']
['sounix', 202559826, 'impression', '1', 240979209L, datetime.datetime(2013, 5, 23, 18, 24, 48), 0.337012897395987, False, 'time']
['sounix', 202559826, 'impression', '3', 240869298L, datetime.datetime(2013, 5, 23, 18, 24, 48), 0.772621001194324, False, 'time']
['sounix', 202559826, 'view_full_application_via_name', '2', 240869545L, datetime.datetime(2013, 5, 23, 18, 25, 11), 0.594636946206046, True, 'time']

